sample_name	APH_3___Ia	APH_3____Ib	APH_6__Id	Haemophilus_influenzae_PBP3	LpsA	Moraxella_catarrhalis_23S	Neisseria_-	Neisseria_gonorrhoeae_23S	Pasteurella_multocida_16S	ROB_-	Staphylococcus_aureus_23S	Streptococcus_pneumoniae_23S	TEM_-	blaZ	catII	farA	hmrM	rrsB+	sul2	tet_B_
SRX6098039	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098040	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098041	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098042	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098043	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098044	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098045	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098046	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098047	False	True	True	False	True	False	False	False	True	False	False	False	True	False	True	False	True	False	True	True
SRX6098048	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098049	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098050	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098051	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098052	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098053	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098054	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098055	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098056	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098057	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098058	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098059	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098060	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098061	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098062	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098319	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098320	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098321	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098322	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098323	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098324	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098325	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098326	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098327	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098328	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098329	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098330	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098331	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098332	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098333	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098334	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098335	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098336	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False
SRX6098337	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098338	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098339	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098340	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098341	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098342	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098343	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6098344	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601614	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601615	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601616	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601617	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601618	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601619	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601620	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601621	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False
SRX6601622	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601623	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601624	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601625	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601626	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601627	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601628	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601629	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601630	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601631	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601632	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601633	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601634	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601635	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601636	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601637	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601638	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601639	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601640	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601641	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601642	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601643	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601644	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601645	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601646	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601647	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601648	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601649	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601650	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601651	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601652	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601653	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601654	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601655	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601656	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601657	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601658	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601659	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601660	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601661	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601662	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601663	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601664	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601665	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601666	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601667	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601668	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601669	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False
SRX6601670	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601671	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601672	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRX6601673	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601674	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601675	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601676	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601677	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601678	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601679	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601680	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601681	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601682	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601683	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601684	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601685	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601686	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601687	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601688	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601689	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601690	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601691	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601692	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601693	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRX6601694	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601695	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601696	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601697	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601698	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601699	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601700	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601701	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601702	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601703	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601704	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601705	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601706	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601707	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601708	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601709	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601710	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601711	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601712	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601713	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601714	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601715	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601716	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601717	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601718	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601719	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601720	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601721	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601722	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601723	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601724	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601725	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601726	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601727	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601728	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRX6601729	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601730	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601731	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRX6601732	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601733	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601734	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601735	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601736	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601737	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601738	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601739	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601740	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601741	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601742	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601743	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601744	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601745	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601746	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601747	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601748	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRX6601749	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601750	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601751	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601752	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601753	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601754	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False
SRX6601755	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601756	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601757	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601758	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601759	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601760	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601761	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601762	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601763	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601764	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601765	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601766	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601767	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601768	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601769	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601770	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601771	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601772	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601773	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601774	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601775	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601776	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601777	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601778	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601779	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601780	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601781	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601782	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601783	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601784	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601785	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601786	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601787	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601788	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601789	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False
SRX6601790	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601791	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601792	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601793	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601794	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601795	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601796	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601797	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601798	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601799	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601800	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601801	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601802	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601803	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601804	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601805	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601806	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
SRX6601807	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601808	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601809	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601810	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601811	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601812	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601813	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601814	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601815	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601816	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601817	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False	False
SRX6601818	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601819	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601820	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601821	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601822	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601823	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601824	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601825	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601826	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601827	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601828	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601829	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601830	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601831	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601832	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601833	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601834	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601835	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601836	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601837	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601838	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601839	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601840	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601841	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601842	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601843	True	True	True	False	True	False	False	False	True	False	False	False	True	False	True	False	True	False	False	True
SRX6601844	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601845	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601846	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601847	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601848	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601849	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601850	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601851	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
SRX6601852	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601853	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601854	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601855	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
SRX6601856	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
