sample_name	HI0867	bexA	bexB	bexC	bexD	bsc1	bsc2	bsc3	bsc4	ctrD	esxA	esxD	farA	fbpA_1	fbpC	galE_1	galU	gmhA_lpcA	hap	hgpC	hhuA	hia	hifA	hifB	hifC	hifD	hifE	hitC	hmw-	hmw-_1	hmw1A	hmw2A	hscA	hscB	htrB	hxuA	hxuB	hxuC	icaD	iga1	kdkA	kdsA	kdsB_1	kdtA_1	kfiC	lgtA	lgtC	lgtF	lic2A	lic3A	licA	licB	licC	licD	lpsA	lpt6	lpxA_1	lpxB_1	lpxC	lpxD_1	lpxH	lpxK	lsgA	lsgB	lsgC	lsgD	lsgE	lsgF	mntB	msbA	msbB	neuA_2	oapA	ompP2	ompP5	opsX_rfaC	orfM	pilF_3	pilI	pilM	pilN	pilO_2	pilT_1	pilX_2	pilZ	recN	rfaD	rfaE	rfaF	rffG	scn	siaA	tbpA_1	tbpB_1	waaQ	wbaP_rfbP	wecA	yhxB_manB
SRX6094453	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	False	True	True	True	False	False	True	True	True	True	True	True	True	True	False	False	True	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094454	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	True	False	True	True	True	False	False	True	True	True	True	True	True	True	True	False	False	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094455	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	False	True	False	False	True	True	True	False	False	True	False	True	True	False	True	True	True	False	False	True	True	True	True	True	True	True	False	False	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	False	True
SRX6094456	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094457	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094458	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094459	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094460	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	False	True	True	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094461	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6094462	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	False	False	False	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095753	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	False	True	False	True	False	False	True	True	True	True	True	True	True	True	True	False	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095754	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	False	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095755	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095756	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095757	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	False	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095758	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095759	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095760	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	False	True	True	True	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095761	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095762	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095763	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095764	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095765	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True	False	True	True	False	False	True	True	True	True	True	True	True	True	True	True	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095766	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	False	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095767	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	False	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095768	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095769	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095770	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095771	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True	False	True	True	False	True	True	True	True	True	True	True	True	True	False	False	False	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095772	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095773	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	False	True	True	True	False	False	True	True	True	True	True	True	True	True	False	False	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095774	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	False	True	True	True	False	False	True	True	True	True	True	True	True	True	False	False	True	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095775	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095776	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	False	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	False	True
SRX6095777	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095778	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095779	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095780	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	False	False	True	True	False	True	True	True	False	False	True	True	True	True	True	True	True	True	False	True	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095781	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	False	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6095782	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	False	False	True	False	False	False	False	True	True	True	False	True	True	False	False	True	True	True	True	False	False	False	True	True	False	True	True	False	False	False	True	True	True	True	True	True	True	False	False	False	False	False	True	False	True	True	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098037	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	False	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098038	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098039	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098040	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098041	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098042	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098043	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098044	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	False	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098045	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098046	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098047	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098048	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098049	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098050	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098051	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098052	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098053	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098054	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098055	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098056	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098057	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098058	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098059	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098060	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098061	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
SRX6098062	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
