gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g01439_2	46.94	0.00	100.00	0	c2 only	phosphorylcholine transferase LicD(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00887,GA67073_00890,GA71389_00889,GA71621_01750,GA71663_01566,GA74349_01545,GA76006_01749,GA78317_00338,GA78869_00890,GA79872_01129,GA81213_01018,GA81566_01338,GA83357_01491,GA83841_01673,GA83874_00338,GA87364_01581,GA87536_00146,GA87640_01471,GA87672_00338,GA87801_00337,GA87875_01130,GA91534_01664,GA91536_01629
g01235	46.94	19.23	78.26	0	both	conjugal transfer protein TraD(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01735,GA67073_01767,GA71389_01700,GA71621_01744,GA71663_01765,GA74349_01700,GA76006_01663,GA78869_01764,GA81213_01632,GA81566_01700,GA83357_01728,GA83469_01637,GA83706_01581,GA83841_01643,GA83842A_01660,GA83842B_01711,GA83874_01652,GA87536_01651,GA87672_01678,GA87875_01712,GA91241_01680,GA91534_01643,GA91536_01609
g01304	46.94	19.23	78.26	0	both	conjugal transfer protein TraE(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01734,GA67073_01766,GA71389_01699,GA71621_01743,GA71663_01764,GA74349_01699,GA76006_01662,GA78869_01763,GA81213_01631,GA81566_01701,GA83357_01727,GA83469_01638,GA83706_01582,GA83841_01642,GA83842A_01661,GA83842B_01712,GA83874_01651,GA87536_01650,GA87672_01677,GA87875_01713,GA91241_01681,GA91534_01644,GA91536_01610
g01228	46.94	19.23	78.26	0	both	hypothetical protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01733,GA67073_01765,GA71389_01698,GA71621_01742,GA71663_01763,GA74349_01698,GA76006_01661,GA78869_01762,GA81213_01630,GA81566_01702,GA83357_01726,GA83469_01639,GA83706_01583,GA83841_01641,GA83842A_01662,GA83842B_01713,GA83874_01650,GA87536_01649,GA87672_01676,GA87875_01714,GA91241_01682,GA91534_01645,GA91536_01611
g01665	46.94	0.00	100.00	0	c2 only	DNA (cytosine-5-)-methyltransferase(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00030,GA67073_00030,GA71389_00030,GA71621_00031,GA71663_00030,GA74349_00030,GA76006_00879,GA78317_00459,GA78869_00030,GA79872_00022,GA81213_01069,GA81566_00820,GA83357_00022,GA83841_00022,GA83874_01484,GA87364_00022,GA87536_00267,GA87640_00022,GA87672_00459,GA87801_01136,GA87875_01654,GA91534_00917,GA91536_00867
g01670	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00031,GA67073_00031,GA71389_00031,GA71621_00032,GA71663_00031,GA74349_00031,GA76006_00880,GA78317_00460,GA78869_00031,GA79872_00023,GA81213_01070,GA81566_00821,GA83357_00023,GA83841_00023,GA83874_01485,GA87364_00023,GA87536_00268,GA87640_00023,GA87672_00460,GA87801_01137,GA87875_01655,GA91534_00918,GA91536_00868
g01672	46.94	0.00	100.00	0	c2 only	cytochrome C nitrate reductase(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01748,GA67073_01709,GA71389_01739,GA71621_01631,GA71663_01728,GA74349_01734,GA76006_01697,GA78317_01626,GA78869_01594,GA79872_01482,GA81213_01675,GA81566_01065,GA83357_01667,GA83841_01713,GA83874_01234,GA87364_01408,GA87536_01679,GA87640_01636,GA87672_01706,GA87801_01632,GA87875_01479,GA91534_01398,GA91536_01678
g01615	46.94	0.00	100.00	0	c2 only	trimethylamine-N-oxide reductase TorA(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01747,GA67073_01708,GA71389_01738,GA71621_01630,GA71663_01727,GA74349_01733,GA76006_01696,GA78317_01627,GA78869_01593,GA79872_01481,GA81213_01676,GA81566_01064,GA83357_01668,GA83841_01712,GA83874_01233,GA87364_01407,GA87536_01680,GA87640_01637,GA87672_01707,GA87801_01633,GA87875_01478,GA91534_01397,GA91536_01679
g01646	46.94	0.00	100.00	0	c2 only	putative DNA binding domain-containing protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01323,GA67073_01336,GA71389_01204,GA71621_01129,GA71663_01128,GA74349_01107,GA76006_01009,GA78317_01259,GA78869_01222,GA79872_01168,GA81213_01198,GA81566_00949,GA83357_01046,GA83841_01278,GA83874_01018,GA87364_01045,GA87536_01240,GA87640_01026,GA87672_01380,GA87801_01265,GA87875_01239,GA91534_01046,GA91536_00997
g01661	46.94	0.00	100.00	0	c2 only	restriction endonuclease subunit S(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01324,GA67073_01335,GA71389_01203,GA71621_01128,GA71663_01127,GA74349_01106,GA76006_01008,GA78317_01258,GA78869_01221,GA79872_01167,GA81213_01197,GA81566_00948,GA83357_01045,GA83841_01277,GA83874_01017,GA87364_01044,GA87536_01239,GA87640_01025,GA87672_01379,GA87801_01264,GA87875_01238,GA91534_01045,GA91536_00996
g01391	46.94	19.23	78.26	0	both	replication protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01699,GA67073_01731,GA71389_01705,GA71621_01708,GA71663_01770,GA74349_01705,GA76006_01668,GA78869_01769,GA81213_01637,GA81566_01741,GA83357_01733,GA83469_01632,GA83706_01576,GA83841_01648,GA83842A_01655,GA83842B_01706,GA83874_01657,GA87536_01656,GA87672_01683,GA87875_01707,GA91241_01675,GA91534_01638,GA91536_01604
g01233	46.94	19.23	78.26	0	both	DnaJ domain-containing protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01700,GA67073_01732,GA71389_01706,GA71621_01709,GA71663_01771,GA74349_01706,GA76006_01669,GA78869_01770,GA81213_01638,GA81566_01721,GA83357_01707,GA83469_01656,GA83706_01558,GA83841_01649,GA83842A_01637,GA83842B_01688,GA83874_01658,GA87536_01630,GA87672_01657,GA87875_01689,GA91241_01657,GA91534_01619,GA91536_01588
g01495	46.94	19.23	78.26	0	both	recombinase family protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01708,GA67073_01740,GA71389_01714,GA71621_01717,GA71663_01779,GA74349_01714,GA76006_01677,GA78869_01778,GA81213_01646,GA81566_01750,GA83357_01697,GA83469_01663,GA83706_01566,GA83841_01657,GA83842A_01645,GA83842B_01696,GA83874_01666,GA87536_01620,GA87672_01647,GA87875_01697,GA91241_01665,GA91534_01629,GA91536_01595
g01220	46.94	19.23	78.26	0	both	hypothetical protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01707,GA67073_01739,GA71389_01713,GA71621_01716,GA71663_01778,GA74349_01713,GA76006_01676,GA78869_01777,GA81213_01645,GA81566_01749,GA83357_01696,GA83469_01664,GA83706_01567,GA83841_01656,GA83842A_01646,GA83842B_01697,GA83874_01665,GA87536_01619,GA87672_01646,GA87875_01698,GA91241_01666,GA91534_01630,GA91536_01596
g01229	46.94	19.23	78.26	0	both	lytic transglycosylase domain-containing protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01737,GA67073_01769,GA71389_01702,GA71621_01746,GA71663_01767,GA74349_01702,GA76006_01665,GA78869_01766,GA81213_01634,GA81566_01698,GA83357_01730,GA83469_01635,GA83706_01579,GA83841_01645,GA83842A_01658,GA83842B_01709,GA83874_01654,GA87536_01653,GA87672_01680,GA87875_01710,GA91241_01678,GA91534_01641,GA91536_01607
g01875	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00681,GA67073_00683,GA71389_00683,GA71621_00683,GA71663_00682,GA74349_00683,GA76006_00507,GA78317_00131,GA78869_00682,GA79872_00853,GA81213_00742,GA81566_00654,GA83357_00905,GA83841_01067,GA83874_00131,GA87364_00904,GA87536_01099,GA87640_00885,GA87672_00131,GA87801_00131,GA87875_00854,GA91534_00765,GA91536_00715
g01765	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00210,GA67073_00210,GA71389_00210,GA71621_00211,GA71663_00210,GA74349_00210,GA76006_00062,GA78317_00639,GA78869_00210,GA79872_00202,GA81213_00062,GA81566_01270,GA83357_00202,GA83841_00203,GA83874_00395,GA87364_00202,GA87536_00447,GA87640_00202,GA87672_00639,GA87801_00497,GA87875_00153,GA91534_00062,GA91536_00062
g01715	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01760,GA67073_01721,GA71389_01751,GA71621_01643,GA71663_01740,GA74349_01746,GA76006_01709,GA78317_01614,GA78869_01606,GA79872_01494,GA81213_01663,GA81566_01077,GA83357_01655,GA83841_01725,GA83874_01246,GA87364_01420,GA87536_01667,GA87640_01624,GA87672_01694,GA87801_01620,GA87875_01491,GA91534_01410,GA91536_01666
g01803	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00365,GA67073_00366,GA71389_00366,GA71621_00366,GA71663_00365,GA74349_00366,GA76006_00217,GA78317_00792,GA78869_00366,GA79872_00356,GA81213_00215,GA81566_00098,GA83357_00358,GA83841_00360,GA83874_00549,GA87364_00356,GA87536_00601,GA87640_00357,GA87672_00793,GA87801_00650,GA87875_00307,GA91534_00218,GA91536_00217
g01422	46.94	0.00	100.00	0	c2 only	recombination-associated protein RdgC(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01197,GA67073_01184,GA71389_01183,GA71621_01108,GA71663_01107,GA74349_01086,GA76006_00840,GA78317_00438,GA78869_01201,GA79872_00001,GA81213_01048,GA81566_01739,GA83357_00001,GA83841_00001,GA83874_01463,GA87364_00001,GA87536_00246,GA87640_00001,GA87672_00438,GA87801_01115,GA87875_01633,GA91534_00896,GA91536_00846
g01913	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01415,GA67073_01533,GA71389_01531,GA71621_01456,GA71663_01455,GA74349_01434,GA76006_01336,GA78317_01455,GA78869_01551,GA79872_01364,GA81213_01394,GA81566_01223,GA83357_01381,GA83841_01474,GA83874_01190,GA87364_01379,GA87536_01436,GA87640_01360,GA87672_01576,GA87801_01461,GA87875_01435,GA91534_01719,GA91536_01714
g01868	46.94	0.00	100.00	0	c2 only	TonB-dependent receptor(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00837,GA67073_00840,GA71389_00839,GA71621_00840,GA71663_00839,GA74349_00840,GA76006_01407,GA78317_00288,GA78869_00840,GA79872_01079,GA81213_00968,GA81566_00811,GA83357_01257,GA83841_01224,GA83874_00288,GA87364_01255,GA87536_00096,GA87640_01236,GA87672_00288,GA87801_00287,GA87875_01080,GA91534_01257,GA91536_01208
g01886	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00579,GA67073_00581,GA71389_00581,GA71621_00581,GA71663_00580,GA74349_00581,GA76006_00609,GA78317_00029,GA78869_00580,GA79872_00955,GA81213_00844,GA81566_01465,GA83357_01007,GA83841_00965,GA83874_00029,GA87364_01006,GA87536_01201,GA87640_00987,GA87672_00029,GA87801_00029,GA87875_00956,GA91534_00867,GA91536_00817
g01231	46.94	19.23	78.26	0	both	ParA family protein(29)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01704,GA67073_01736,GA71389_01710,GA71621_01713,GA71663_01775,GA74349_01710,GA76006_01673,GA78869_01774,GA81213_01642,GA81566_01745,GA83357_01692,(GA83469_01668:GA83469_01669),(GA83706_01571:GA83706_01572),GA83841_01653,(GA83842A_01650:GA83842A_01651),(GA83842B_01701:GA83842B_01702),GA83874_01662,GA87536_01615,GA87672_01642,(GA87875_01702:GA87875_01703),(GA91241_01670:GA91241_01671),GA91534_01634,GA91536_01600
g01206_2	46.94	0.00	100.00	0	c2 only	hypothetical protein(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01738,GA67073_01699,GA71389_01729,GA71621_01621,GA71663_01718,GA74349_01724,GA76006_01687,GA78317_01636,GA78869_01584,GA79872_01472,GA81213_01685,GA81566_01055,GA83357_01677,GA83841_01703,GA83874_01224,GA87364_01398,GA87536_01689,GA87640_01646,GA87672_01716,GA87801_01642,GA87875_01469,GA91534_01388,GA91536_01688
g01288	46.94	19.23	78.26	0	both	hypothetical protein(23)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA54827_01701,GA67073_01733,GA71389_01707,GA71621_01710,GA71663_01772,GA74349_01707,GA76006_01670,GA78869_01771,GA81213_01639,GA81566_01743,GA83357_01735,GA83469_01671,GA83706_01574,GA83841_01650,GA83842A_01653,GA83842B_01704,GA83874_01659,GA87536_01658,GA87672_01685,GA87875_01705,GA91241_01673,GA91534_01636,GA91536_01602
g01858	46.94	0.00	100.00	0	c2 only	type II toxin-antitoxin system HicA family toxin(23)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00060,GA67073_00060,GA71389_00060,GA71621_00061,GA71663_00060,GA74349_00060,GA76006_00909,GA78317_00489,GA78869_00060,GA79872_00052,GA81213_01099,GA81566_00850,GA83357_00052,GA83841_00052,GA83874_01514,GA87364_00052,GA87536_00297,GA87640_00052,GA87672_00489,GA87801_01166,GA87875_00003,GA91534_00947,GA91536_00897
g01285	44.90	19.23	73.91	0	both	hypothetical protein(22)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91536		GA54827_01736,GA67073_01768,GA71389_01701,GA71621_01745,GA71663_01766,GA74349_01701,GA76006_01664,GA78869_01765,GA81213_01633,GA81566_01699,GA83357_01729,GA83469_01636,GA83706_01580,GA83841_01644,GA83842A_01659,GA83842B_01710,GA83874_01653,GA87536_01652,GA87672_01679,GA87875_01711,GA91241_01679,GA91536_01608
g01260	44.90	19.23	73.91	0	both	type IV secretion system protein(22)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91536		GA54827_01732,GA67073_01764,GA71389_01697,GA71621_01741,GA71663_01762,GA74349_01697,GA76006_01660,GA78869_01761,GA81213_01629,GA81566_01703,GA83357_01725,GA83469_01640,GA83706_01584,GA83841_01640,GA83842A_01663,GA83842B_01714,GA83874_01649,GA87536_01648,GA87672_01675,GA87875_01715,GA91241_01683,GA91536_01612
g01760	42.86	11.54	78.26	0	both	antitermination protein(21)	GA83469,GA83706,GA95071	GA54827,GA71621,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00960,GA71621_01692,GA78317_00411,GA78869_00963,GA79872_01593,GA81213_01589,GA81566_01411,GA83357_01564,GA83469_00929,GA83706_00849,GA83841_01600,GA83874_01574,GA87364_01654,GA87536_00219,GA87640_01544,GA87672_00411,GA87801_00410,GA87875_01203,GA91534_01586,GA91536_01555,GA95071_01562
g01666	42.86	7.69	82.61	0	both	elongation factor Tu(38)	GA81666,GA83882	GA54827,GA67073,GA71389,GA71621,GA71663,GA78317,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00995;GA54827_01794,GA67073_00980;GA67073_01695,GA71389_00979;GA71389_01724,GA71621_00905;GA71621_01617,GA71663_00904;GA71663_01714,GA78317_00970;GA78317_01640,GA78869_00998;GA78869_01580,GA81213_00401,GA81566_00305;GA81566_01051,GA81666_01198,GA83357_00565;GA83357_01681,GA83841_00569;GA83841_01759,GA83874_00728;GA83874_01219,GA83882_00993,GA87364_00563;GA87364_01706,GA87536_01758,GA87672_01000;GA87672_01743,GA87801_00836;GA87801_01712,GA87875_00514;GA87875_01464,GA91534_00425;GA91534_01741,GA91536_01483;GA91536_01757
g01290	36.73	0.00	78.26	0	c2 only	glycosyl transferase(18)		GA67073,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA87875,GA91534,GA91536		GA67073_00762,GA71621_00762,GA71663_00761,GA74349_00762,GA76006_00428,GA78317_00210,GA78869_00762,GA79872_01001,GA81213_00890,GA81566_00733,GA83357_01179,GA83841_01146,GA83874_00210,GA87536_00018,GA87672_00210,GA87875_01002,GA91534_01179,GA91536_01130
g01242	34.69	0.00	73.91	0	c2 only	DNA topoisomerase 3(17)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA91534,GA91536		GA54827_01721,GA67073_01753,GA71389_01686,GA71621_01730,GA71663_01751,GA74349_01686,GA76006_01649,GA78869_01750,GA81213_01618,GA81566_01712,GA83357_01716,GA83841_01629,GA83874_01638,GA87536_01639,GA87672_01666,GA91534_01656,GA91536_01621
g01279	34.69	0.00	73.91	0	c2 only	Endoribonuclease ToxN(17)		GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA81566,GA83357,GA83841,GA83874,GA87536,GA87672,GA91534,GA91536		GA54827_01720,GA67073_01752,GA71389_01685,GA71621_01729,GA71663_01750,GA74349_01685,GA76006_01648,GA78869_01749,GA81213_01617,GA81566_01713,GA83357_01715,GA83841_01628,GA83874_01637,GA87536_01638,GA87672_01665,GA91534_01657,GA91536_01622
g01604	34.69	19.23	52.17	0	both	hypothetical protein(17)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874,GA87875		GA54827_01709,GA67073_01741,GA71389_01715,GA71621_01718,GA71663_01780,GA74349_01715,GA76006_01678,GA78869_01779,GA81213_01647,GA83469_01662,GA83706_01565,GA83841_01658,GA83842A_01644,GA83842B_01695,GA83874_01667,GA87875_01696,GA91241_01664
g01527	34.69	19.23	52.17	0	both	hypothetical protein(17)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874,GA87875		GA54827_01712,GA67073_01744,GA71389_01718,GA71621_01721,GA71663_01783,GA74349_01718,GA76006_01681,GA78869_01782,GA81213_01650,GA83469_01661,GA83706_01564,GA83841_01661,GA83842A_01643,GA83842B_01694,GA83874_01629,GA87875_01695,GA91241_01663
g01600	34.69	19.23	52.17	0	both	hypothetical protein(17)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81213,GA83841,GA83874,GA87875		GA54827_01698,GA67073_01730,GA71389_01704,GA71621_01707,GA71663_01769,GA74349_01704,GA76006_01667,GA78869_01768,GA81213_01636,GA83469_01633,GA83706_01577,GA83841_01647,GA83842A_01656,GA83842B_01707,GA83874_01656,GA87875_01708,GA91241_01676
g01897	30.61	0.00	65.22	0	c2 only	ANR family transcriptional regulator(15)		GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA78317_00431,GA79872_01613,GA81213_01609,GA81566_01431,GA83357_01584,GA83841_01620,GA83874_01594,GA87364_01674,GA87536_00239,GA87640_01564,GA87672_00431,GA87801_00430,GA87875_01223,GA91534_01606,GA91536_01575
g01906	30.61	0.00	65.22	0	c2 only	hypothetical protein(15)		GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA78317_00432,GA79872_01614,GA81213_01610,GA81566_01432,GA83357_01585,GA83841_01621,GA83874_01595,GA87364_01675,GA87536_00240,GA87640_01565,GA87672_00432,GA87801_00431,GA87875_01224,GA91534_01607,GA91536_01576
g01914	30.61	0.00	65.22	0	c2 only	hypothetical protein(15)		GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA78317_00433,GA79872_01615,GA81213_01611,GA81566_01433,GA83357_01586,GA83841_01622,GA83874_01596,GA87364_01676,GA87536_00241,GA87640_01566,GA87672_00433,GA87801_00432,GA87875_01225,GA91534_01608,GA91536_01577
g01766	30.61	0.00	65.22	0	c2 only	siphovirus Gp157 family protein(15)		GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA78317_00434,GA79872_01616,GA81213_01612,GA81566_01434,GA83357_01587,GA83841_01623,GA83874_01597,GA87364_01677,GA87536_00242,GA87640_01567,GA87672_00434,GA87801_00433,GA87875_01226,GA91534_01609,GA91536_01578
g01731	30.61	0.00	65.22	0	c2 only	ERF family protein(15)		GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA78317_00435,GA79872_01617,GA81213_01613,GA81566_01435,GA83357_01588,GA83841_01624,GA83874_01598,GA87364_01678,GA87536_00243,GA87640_01568,GA87672_00435,GA87801_00434,GA87875_01227,GA91534_01610,GA91536_01579
g01751	30.61	0.00	65.22	0	c2 only	hypothetical protein(15)		GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA78317_00390,GA79872_01572,GA81213_01568,GA81566_01390,GA83357_01543,GA83841_01578,GA83874_01553,GA87364_01633,GA87536_00198,GA87640_01523,GA87672_00390,GA87801_00389,GA87875_01182,GA91534_01565,GA91536_01534
g01869	28.57	0.00	60.87	0	c2 only	membrane-bound lytic murein transglycosylase MltF(14)		GA78317,GA79872,GA81213,GA81566,GA83357,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA78317_01487,GA79872_01396,GA81213_01426,GA81566_01539,GA83357_01413,GA83874_01316,GA87364_01500,GA87536_01468,GA87640_01392,GA87672_01199,GA87801_01493,GA87875_01559,GA91534_01314,GA91536_01265
g01532	24.49	19.23	30.43	0	both	hypothetical protein(12)	GA83469,GA83706,GA83842A,GA83842B,GA91241	GA81566,GA83357,GA87536,GA87672,GA87875,GA91534,GA91536		GA81566_01746,GA83357_01693,GA83469_01667,GA83706_01570,GA83842A_01649,GA83842B_01700,GA87536_01616,GA87672_01643,GA87875_01701,GA91241_01669,GA91534_01633,GA91536_01599
