gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g00669	100.00	100.00	100.00	0	both	30S ribosomal protein S2(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00377,GA60748_00448,GA67073_00378,GA71389_00378,GA71621_00378,GA71663_00377,GA74349_00378,GA76006_00229,GA78317_00804,GA78869_00378,GA79872_00368,GA81213_00227,GA81566_00110,GA81665_00450,GA81666_00450,GA83348_00450,GA83349_00478,GA83357_00370,GA83431_00244,GA83447_00205,GA83469_00239,GA83571_00450,GA83705_00450,GA83706_00593,GA83841_00372,GA83842A_00244,GA83842B_00450,GA83874_00561,GA83882_00244,GA87003_00450,GA87176_00450,GA87262_00450,GA87363_00467,GA87364_00368,GA87424_00244,GA87536_00613,GA87620_00244,GA87639_00243,GA87640_00369,GA87672_00805,GA87697_00451,GA87801_00662,GA87875_00319,GA91113_00834,GA91241_00468,GA91506_00244,GA91534_00230,GA91536_00229,GA95071_00194
g00816	100.00	100.00	100.00	0	both	methyltransferase domain-containing protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00378,GA60748_00449,GA67073_00379,GA71389_00379,GA71621_00379,GA71663_00378,GA74349_00379,GA76006_00230,GA78317_00805,GA78869_00379,GA79872_00369,GA81213_00228,GA81566_00111,GA81665_00451,GA81666_00451,GA83348_00451,GA83349_00479,GA83357_00371,GA83431_00245,GA83447_00206,GA83469_00240,GA83571_00451,GA83705_00451,GA83706_00594,GA83841_00373,GA83842A_00245,GA83842B_00451,GA83874_00562,GA83882_00245,GA87003_00451,GA87176_00451,GA87262_00451,GA87363_00468,GA87364_00369,GA87424_00245,GA87536_00614,GA87620_00245,GA87639_00244,GA87640_00370,GA87672_00806,GA87697_00452,GA87801_00663,GA87875_00320,GA91113_00835,GA91241_00469,GA91506_00245,GA91534_00231,GA91536_00230,GA95071_00195
g01013	100.00	100.00	100.00	0	both	cation:proton antiporter(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00379,GA60748_00450,GA67073_00380,GA71389_00380,GA71621_00380,GA71663_00379,GA74349_00380,GA76006_00231,GA78317_00806,GA78869_00380,GA79872_00370,GA81213_00229,GA81566_00112,GA81665_00452,GA81666_00452,GA83348_00452,GA83349_00480,GA83357_00372,GA83431_00246,GA83447_00207,GA83469_00241,GA83571_00452,GA83705_00452,GA83706_00595,GA83841_00374,GA83842A_00246,GA83842B_00452,GA83874_00563,GA83882_00246,GA87003_00452,GA87176_00452,GA87262_00452,GA87363_00469,GA87364_00370,GA87424_00246,GA87536_00615,GA87620_00246,GA87639_00245,GA87640_00371,GA87672_00807,GA87697_00453,GA87801_00664,GA87875_00321,GA91113_00836,GA91241_00470,GA91506_00246,GA91534_00232,GA91536_00231,GA95071_00196
g01551	100.00	100.00	100.00	0	both	8-oxo-dGTP diphosphatase MutT(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00380,GA60748_00451,GA67073_00381,GA71389_00381,GA71621_00381,GA71663_00380,GA74349_00381,GA76006_00232,GA78317_00807,GA78869_00381,GA79872_00371,GA81213_00230,GA81566_00113,GA81665_00453,GA81666_00453,GA83348_00453,GA83349_00481,GA83357_00373,GA83431_00247,GA83447_00208,GA83469_00242,GA83571_00453,GA83705_00453,GA83706_00596,GA83841_00375,GA83842A_00247,GA83842B_00453,GA83874_00564,GA83882_00247,GA87003_00453,GA87176_00453,GA87262_00453,GA87363_00470,GA87364_00371,GA87424_00247,GA87536_00616,GA87620_00247,GA87639_00246,GA87640_00372,GA87672_00808,GA87697_00454,GA87801_00665,GA87875_00322,GA91113_00837,GA91241_00471,GA91506_00247,GA91534_00233,GA91536_00232,GA95071_00197
g00812	100.00	100.00	100.00	0	both	preprotein translocase subunit SecA(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00381,GA60748_00452,GA67073_00382,GA71389_00382,GA71621_00382,GA71663_00381,GA74349_00382,GA76006_00233,GA78317_00808,GA78869_00382,GA79872_00372,GA81213_00231,GA81566_00114,GA81665_00454,GA81666_00454,GA83348_00454,GA83349_00482,GA83357_00374,GA83431_00248,GA83447_00209,GA83469_00243,GA83571_00454,GA83705_00454,GA83706_00597,GA83841_00376,GA83842A_00248,GA83842B_00454,GA83874_00565,GA83882_00248,GA87003_00454,GA87176_00454,GA87262_00454,GA87363_00471,GA87364_00372,GA87424_00248,GA87536_00617,GA87620_00248,GA87639_00247,GA87640_00373,GA87672_00809,GA87697_00455,GA87801_00666,GA87875_00323,GA91113_00838,GA91241_00472,GA91506_00248,GA91534_00234,GA91536_00233,GA95071_00198
g00261	100.00	100.00	100.00	0	both	hypothetical protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00382,GA60748_00453,GA67073_00383,GA71389_00383,GA71621_00383,GA71663_00382,GA74349_00383,GA76006_00234,GA78317_00809,GA78869_00383,GA79872_00373,GA81213_00232,GA81566_00115,GA81665_00455,GA81666_00455,GA83348_00455,GA83349_00483,GA83357_00375,GA83431_00249,GA83447_00210,GA83469_00244,GA83571_00455,GA83705_00455,GA83706_00598,GA83841_00377,GA83842A_00249,GA83842B_00455,GA83874_00566,GA83882_00249,GA87003_00455,GA87176_00455,GA87262_00455,GA87363_00472,GA87364_00373,GA87424_00249,GA87536_00618,GA87620_00249,GA87639_00248,GA87640_00374,GA87672_00810,GA87697_00456,GA87801_00667,GA87875_00324,GA91113_00839,GA91241_00473,GA91506_00249,GA91534_00235,GA91536_00234,GA95071_00199
g00221	100.00	100.00	100.00	0	both	hypothetical protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00383,GA60748_00454,GA67073_00384,GA71389_00384,GA71621_00384,GA71663_00383,GA74349_00384,GA76006_00235,GA78317_00810,GA78869_00384,GA79872_00374,GA81213_00233,GA81566_00116,GA81665_00456,GA81666_00456,GA83348_00456,GA83349_00484,GA83357_00376,GA83431_00250,GA83447_00211,GA83469_00245,GA83571_00456,GA83705_00456,GA83706_00599,GA83841_00378,GA83842A_00250,GA83842B_00456,GA83874_00567,GA83882_00250,GA87003_00456,GA87176_00456,GA87262_00456,GA87363_00473,GA87364_00374,GA87424_00250,GA87536_00619,GA87620_00250,GA87639_00249,GA87640_00375,GA87672_00811,GA87697_00457,GA87801_00668,GA87875_00325,GA91113_00840,GA91241_00474,GA91506_00250,GA91534_00236,GA91536_00235,GA95071_00200
g00029	100.00	100.00	100.00	0	both	tRNA adenosine(34) deaminase TadA(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00384,GA60748_00455,GA67073_00385,GA71389_00385,GA71621_00385,GA71663_00384,GA74349_00385,GA76006_00236,GA78317_00811,GA78869_00385,GA79872_00375,GA81213_00234,GA81566_00117,GA81665_00457,GA81666_00457,GA83348_00457,GA83349_00485,GA83357_00377,GA83431_00251,GA83447_00212,GA83469_00246,GA83571_00457,GA83705_00457,GA83706_00600,GA83841_00379,GA83842A_00251,GA83842B_00457,GA83874_00568,GA83882_00251,GA87003_00457,GA87176_00457,GA87262_00457,GA87363_00474,GA87364_00375,GA87424_00251,GA87536_00620,GA87620_00251,GA87639_00250,GA87640_00376,GA87672_00812,GA87697_00458,GA87801_00669,GA87875_00326,GA91113_00841,GA91241_00475,GA91506_00251,GA91534_00237,GA91536_00236,GA95071_00201
g00391	100.00	100.00	100.00	0	both	thymidylate synthase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00385,GA60748_00456,GA67073_00386,GA71389_00386,GA71621_00386,GA71663_00385,GA74349_00386,GA76006_00237,GA78317_00812,GA78869_00386,GA79872_00376,GA81213_00235,GA81566_00118,GA81665_00458,GA81666_00458,GA83348_00458,GA83349_00486,GA83357_00378,GA83431_00252,GA83447_00213,GA83469_00247,GA83571_00458,GA83705_00458,GA83706_00601,GA83841_00380,GA83842A_00252,GA83842B_00458,GA83874_00569,GA83882_00252,GA87003_00458,GA87176_00458,GA87262_00458,GA87363_00475,GA87364_00376,GA87424_00252,GA87536_00621,GA87620_00252,GA87639_00251,GA87640_00377,GA87672_00813,GA87697_00459,GA87801_00670,GA87875_00327,GA91113_00842,GA91241_00476,GA91506_00252,GA91534_00238,GA91536_00237,GA95071_00202
g00499	100.00	100.00	100.00	0	both	prolipoprotein diacylglyceryl transferase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00386,GA60748_00457,GA67073_00387,GA71389_00387,GA71621_00387,GA71663_00386,GA74349_00387,GA76006_00238,GA78317_00813,GA78869_00387,GA79872_00377,GA81213_00236,GA81566_00119,GA81665_00459,GA81666_00459,GA83348_00459,GA83349_00487,GA83357_00379,GA83431_00253,GA83447_00214,GA83469_00248,GA83571_00459,GA83705_00459,GA83706_00602,GA83841_00381,GA83842A_00253,GA83842B_00459,GA83874_00570,GA83882_00253,GA87003_00459,GA87176_00459,GA87262_00459,GA87363_00476,GA87364_00377,GA87424_00253,GA87536_00622,GA87620_00253,GA87639_00252,GA87640_00378,GA87672_00814,GA87697_00460,GA87801_00671,GA87875_00328,GA91113_00843,GA91241_00477,GA91506_00253,GA91534_00239,GA91536_00238,GA95071_00203
g00254	100.00	100.00	100.00	0	both	sulfite exporter TauE/SafE family protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00387,GA60748_00458,GA67073_00388,GA71389_00388,GA71621_00388,GA71663_00387,GA74349_00388,GA76006_00239,GA78317_00814,GA78869_00388,GA79872_00378,GA81213_00237,GA81566_00120,GA81665_00460,GA81666_00460,GA83348_00460,GA83349_00488,GA83357_00380,GA83431_00254,GA83447_00215,GA83469_00249,GA83571_00460,GA83705_00460,GA83706_00603,GA83841_00382,GA83842A_00254,GA83842B_00460,GA83874_00571,GA83882_00254,GA87003_00460,GA87176_00460,GA87262_00460,GA87363_00477,GA87364_00378,GA87424_00254,GA87536_00623,GA87620_00254,GA87639_00253,GA87640_00379,GA87672_00815,GA87697_00461,GA87801_00672,GA87875_00329,GA91113_00844,GA91241_00478,GA91506_00254,GA91534_00240,GA91536_00239,GA95071_00204
g01119	100.00	100.00	100.00	0	both	RNA pyrophosphohydrolase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00388,GA60748_00459,GA67073_00389,GA71389_00389,GA71621_00389,GA71663_00388,GA74349_00389,GA76006_00240,GA78317_00815,GA78869_00389,GA79872_00379,GA81213_00238,GA81566_00121,GA81665_00461,GA81666_00461,GA83348_00461,GA83349_00489,GA83357_00381,GA83431_00255,GA83447_00216,GA83469_00250,GA83571_00461,GA83705_00461,GA83706_00604,GA83841_00383,GA83842A_00255,GA83842B_00461,GA83874_00572,GA83882_00255,GA87003_00461,GA87176_00461,GA87262_00461,GA87363_00478,GA87364_00379,GA87424_00255,GA87536_00624,GA87620_00255,GA87639_00254,GA87640_00380,GA87672_00816,GA87697_00462,GA87801_00673,GA87875_00330,GA91113_00845,GA91241_00479,GA91506_00255,GA91534_00241,GA91536_00240,GA95071_00205
g01087	100.00	100.00	100.00	0	both	glutamate 5-kinase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00389,GA60748_00460,GA67073_00390,GA71389_00390,GA71621_00390,GA71663_00389,GA74349_00390,GA76006_00241,GA78317_00816,GA78869_00390,GA79872_00380,GA81213_00239,GA81566_00122,GA81665_00462,GA81666_00462,GA83348_00462,GA83349_00490,GA83357_00382,GA83431_00256,GA83447_00217,GA83469_00251,GA83571_00462,GA83705_00462,GA83706_00605,GA83841_00384,GA83842A_00256,GA83842B_00462,GA83874_00573,GA83882_00256,GA87003_00462,GA87176_00462,GA87262_00462,GA87363_00479,GA87364_00380,GA87424_00256,GA87536_00625,GA87620_00256,GA87639_00255,GA87640_00381,GA87672_00817,GA87697_00463,GA87801_00674,GA87875_00331,GA91113_00846,GA91241_00480,GA91506_00256,GA91534_00242,GA91536_00241,GA95071_00206
g01528	100.00	100.00	100.00	0	both	type 3 dihydrofolate reductase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00390,GA60748_00461,GA67073_00391,GA71389_00391,GA71621_00391,GA71663_00390,GA74349_00391,GA76006_00242,GA78317_00817,GA78869_00391,GA79872_00381,GA81213_00240,GA81566_00123,GA81665_00463,GA81666_00463,GA83348_00463,GA83349_00491,GA83357_00383,GA83431_00257,GA83447_00218,GA83469_00252,GA83571_00463,GA83705_00463,GA83706_00606,GA83841_00385,GA83842A_00257,GA83842B_00463,GA83874_00574,GA83882_00257,GA87003_00463,GA87176_00463,GA87262_00463,GA87363_00480,GA87364_00381,GA87424_00257,GA87536_00626,GA87620_00257,GA87639_00256,GA87640_00382,GA87672_00818,GA87697_00464,GA87801_00675,GA87875_00332,GA91113_00847,GA91241_00481,GA91506_00257,GA91534_00243,GA91536_00242,GA95071_00207
g01365	100.00	100.00	100.00	0	both	EmrA/EmrK family multidrug efflux transporter periplasmic adaptor subunit(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00391,GA60748_00462,GA67073_00392,GA71389_00392,GA71621_00392,GA71663_00391,GA74349_00392,GA76006_00243,GA78317_00818,GA78869_00392,GA79872_00382,GA81213_00241,GA81566_00124,GA81665_00464,GA81666_00464,GA83348_00464,GA83349_00492,GA83357_00384,GA83431_00258,GA83447_00219,GA83469_00253,GA83571_00464,GA83705_00464,GA83706_00607,GA83841_00386,GA83842A_00258,GA83842B_00464,GA83874_00575,GA83882_00258,GA87003_00464,GA87176_00464,GA87262_00464,GA87363_00481,GA87364_00382,GA87424_00258,GA87536_00627,GA87620_00258,GA87639_00257,GA87640_00383,GA87672_00819,GA87697_00465,GA87801_00676,GA87875_00333,GA91113_00848,GA91241_00482,GA91506_00258,GA91534_00244,GA91536_00243,GA95071_00208
g01144	100.00	100.00	100.00	0	both	MFS transporter(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00392,GA60748_00463,GA67073_00393,GA71389_00393,GA71621_00393,GA71663_00392,GA74349_00393,GA76006_00244,GA78317_00819,GA78869_00393,GA79872_00383,GA81213_00242,GA81566_00125,GA81665_00465,GA81666_00465,GA83348_00465,GA83349_00493,GA83357_00385,GA83431_00259,GA83447_00220,GA83469_00254,GA83571_00465,GA83705_00465,GA83706_00608,GA83841_00387,GA83842A_00259,GA83842B_00465,GA83874_00576,GA83882_00259,GA87003_00465,GA87176_00465,GA87262_00465,GA87363_00482,GA87364_00383,GA87424_00259,GA87536_00628,GA87620_00259,GA87639_00258,GA87640_00384,GA87672_00820,GA87697_00466,GA87801_00677,GA87875_00334,GA91113_00849,GA91241_00483,GA91506_00259,GA91534_00245,GA91536_00244,GA95071_00209
g00440	100.00	100.00	100.00	0	both	SPOR domain-containing protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00393,GA60748_00464,GA67073_00394,GA71389_00394,GA71621_00394,GA71663_00393,GA74349_00394,GA76006_00245,GA78317_00820,GA78869_00394,GA79872_00384,GA81213_00243,GA81566_00126,GA81665_00466,GA81666_00466,GA83348_00466,GA83349_00494,GA83357_00386,GA83431_00260,GA83447_00221,GA83469_00255,GA83571_00466,GA83705_00466,GA83706_00609,GA83841_00388,GA83842A_00260,GA83842B_00466,GA83874_00577,GA83882_00260,GA87003_00466,GA87176_00466,GA87262_00466,GA87363_00483,GA87364_00384,GA87424_00260,GA87536_00629,GA87620_00260,GA87639_00259,GA87640_00385,GA87672_00821,GA87697_00467,GA87801_00678,GA87875_00335,GA91113_00850,GA91241_00484,GA91506_00260,GA91534_00246,GA91536_00245,GA95071_00210
g00629	100.00	100.00	100.00	0	both	efflux RND transporter permease subunit(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00394,GA60748_00465,GA67073_00395,GA71389_00395,GA71621_00395,GA71663_00394,GA74349_00395,GA76006_00246,GA78317_00821,GA78869_00395,GA79872_00385,GA81213_00244,GA81566_00127,GA81665_00467,GA81666_00467,GA83348_00467,GA83349_00495,GA83357_00387,GA83431_00261,GA83447_00222,GA83469_00256,GA83571_00467,GA83705_00467,GA83706_00610,GA83841_00389,GA83842A_00261,GA83842B_00467,GA83874_00578,GA83882_00261,GA87003_00467,GA87176_00467,GA87262_00467,GA87363_00484,GA87364_00385,GA87424_00261,GA87536_00630,GA87620_00261,GA87639_00260,GA87640_00386,GA87672_00822,GA87697_00468,GA87801_00679,GA87875_00336,GA91113_00851,GA91241_00485,GA91506_00261,GA91534_00247,GA91536_00246,GA95071_00211
g00484	100.00	100.00	100.00	0	both	efflux RND transporter periplasmic adaptor subunit(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00395,GA60748_00466,GA67073_00396,GA71389_00396,GA71621_00396,GA71663_00395,GA74349_00396,GA76006_00247,GA78317_00822,GA78869_00396,GA79872_00386,GA81213_00245,GA81566_00128,GA81665_00468,GA81666_00468,GA83348_00468,GA83349_00496,GA83357_00388,GA83431_00262,GA83447_00223,GA83469_00257,GA83571_00468,GA83705_00468,GA83706_00611,GA83841_00390,GA83842A_00262,GA83842B_00468,GA83874_00579,GA83882_00262,GA87003_00468,GA87176_00468,GA87262_00468,GA87363_00485,GA87364_00386,GA87424_00262,GA87536_00631,GA87620_00262,GA87639_00261,GA87640_00387,GA87672_00823,GA87697_00469,GA87801_00680,GA87875_00337,GA91113_00852,GA91241_00486,GA91506_00262,GA91534_00248,GA91536_00247,GA95071_00212
g01749	100.00	100.00	100.00	0	both	TetR/AcrR family transcriptional regulator(55)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00396,GA60748_00467,(GA67073_00397:GA67073_00398),(GA71389_00397:GA71389_00398),(GA71621_00397:GA71621_00398),(GA71663_00396:GA71663_00397),(GA74349_00397:GA74349_00398),(GA76006_00248:GA76006_00249),GA78317_00823,GA78869_00397,GA79872_00387,GA81213_00246,GA81566_00129,GA81665_00469,GA81666_00469,GA83348_00469,GA83349_00497,GA83357_00389,GA83431_00263,GA83447_00224,GA83469_00258,GA83571_00469,GA83705_00469,GA83706_00612,GA83841_00391,GA83842A_00263,GA83842B_00469,GA83874_00580,GA83882_00263,GA87003_00469,GA87176_00469,GA87262_00469,GA87363_00486,GA87364_00387,GA87424_00263,GA87536_00632,GA87620_00263,GA87639_00262,GA87640_00388,GA87672_00824,GA87697_00470,GA87801_00681,GA87875_00338,GA91113_00853,GA91241_00487,GA91506_00263,GA91534_00249,GA91536_00248,GA95071_00213
